"","game_id","team_id","home.away","MP","FG","FGA","FG.","X3P","X3PA","X3P.","FT","FTA","FT.","ORB","DRB","TRB","AST","STL","BLK","TOV","PF","PTS","winner","gameDate","gameType","attendance","arenaId","gameLabel","seriesGameNumber","gameSubLabel","coach","whos_favored","spread","total","moneyline_away","moneyline_home","h2_spread","h2_total","id_spread","id_total"
"1549","202502080ORL","ORL","home",240,45,88,0.511,10,30,0.333,12,20,0.6,13,32,45,19,10,1,15,18,112,"True","2025-02-08 19:00:00","Regular Season",19354,1000125,"0",0,"0","Jamahl Mosley","home",2.5,217.5,NA,NA,NA,NA,0,1
"1550","202502080ORL","SAS","away",240,41,77,0.532,13,30,0.433,16,20,0.8,4,30,34,27,10,7,14,14,111,"False","2025-02-08 19:00:00","Regular Season",19354,1000125,"0",0,"0","Mitch Johnson","home",2.5,217.5,NA,NA,NA,NA,0,1
"1551","202502080PHO","PHO","home",240,38,98,0.388,17,50,0.34,12,15,0.8,17,26,43,25,5,6,6,15,105,"False","2025-02-08 21:00:00","Regular Season",17071,1000051,"0",0,"0","Mike Budenholzer","away",6.5,233.5,NA,NA,NA,NA,1,0
"1552","202502080PHO","DEN","away",240,45,92,0.489,16,35,0.457,16,17,0.941,15,41,56,28,5,4,10,13,122,"True","2025-02-08 21:00:00","Regular Season",17071,1000051,"0",0,"0","Michael Malone","away",6.5,233.5,NA,NA,NA,NA,1,0
"1553","202502080SAC","SAC","home",240,43,91,0.473,11,41,0.268,26,33,0.788,11,40,51,24,10,7,18,22,123,"True","2025-02-08 22:00:00","Regular Season",17832,609,"0",0,"0","Doug Christie","home",8.5,239.5,NA,NA,NA,NA,0,1
"1554","202502080SAC","NOP","away",240,43,90,0.478,14,36,0.389,18,25,0.72,5,34,39,27,12,8,16,24,118,"False","2025-02-08 22:00:00","Regular Season",17832,609,"0",0,"0","Willie Green","home",8.5,239.5,NA,NA,NA,NA,0,1
"1555","202502080WAS","WAS","home",240,41,93,0.441,9,36,0.25,20,21,0.952,14,39,53,26,6,2,18,18,111,"False","2025-02-08 19:00:00","Regular Season",16835,77,"0",0,"0","Brian Keefe","away",6.5,238.5,NA,NA,NA,NA,1,0
"1556","202502080WAS","ATL","away",240,47,97,0.485,18,44,0.409,13,17,0.765,8,33,41,36,6,7,12,19,125,"True","2025-02-08 19:00:00","Regular Season",16835,77,"0",0,"0","Quin Snyder","away",6.5,238.5,NA,NA,NA,NA,1,0
"1557","202502090DET","DET","home",240,44,90,0.489,11,37,0.297,13,16,0.813,14,32,46,31,11,1,11,21,112,"True","2025-02-09 13:00:00","Regular Season",18740,624,"0",0,"0","J.B. Bickerstaff","home",11.5,219.5,NA,NA,NA,NA,0,0
"1558","202502090DET","CHO","away",240,34,78,0.436,15,32,0.469,19,23,0.826,9,28,37,25,8,1,14,18,102,"False","2025-02-09 13:00:00","Regular Season",18740,624,"0",0,"0","Charles Lee","home",11.5,219.5,NA,NA,NA,NA,0,0
"1559","202502090HOU","HOU","home",240,31,86,0.36,10,38,0.263,22,28,0.786,10,48,58,17,8,3,15,19,94,"True","2025-02-09 14:00:00","Regular Season",16829,215,"0",0,"0","Ime Udoka","home",8.5,222.5,NA,NA,NA,NA,0,0
"1560","202502090HOU","TOR","away",240,33,90,0.367,8,42,0.19,13,17,0.765,7,41,48,19,5,6,10,21,87,"False","2025-02-09 14:00:00","Regular Season",16829,215,"0",0,"0","Darko Rajakovic","home",8.5,222.5,NA,NA,NA,NA,0,0
"1561","202502090MIL","MIL","home",240,46,105,0.438,24,55,0.436,19,20,0.95,19,34,53,29,7,3,12,18,135,"True","2025-02-09 14:00:00","Regular Season",17341,642,"0",0,"0","Doc Rivers","away",3.5,228.5,NA,NA,NA,NA,0,1
"1562","202502090MIL","PHI","away",240,47,89,0.528,18,45,0.4,15,19,0.789,8,34,42,28,9,5,14,21,127,"False","2025-02-09 14:00:00","Regular Season",17341,642,"0",0,"0","Nick Nurse","away",3.5,228.5,NA,NA,NA,NA,0,1
"1563","202502100BRK","BRK","home",240,37,93,0.398,10,42,0.238,13,14,0.929,19,28,47,24,10,6,17,24,97,"True","2025-02-10 19:30:00","Regular Season",16013,461,"0",0,"0","Jordi Fernandez","home",4.5,211.5,NA,NA,NA,NA,1,0
"1564","202502100BRK","CHO","away",240,32,78,0.41,6,31,0.194,19,28,0.679,11,29,40,18,7,7,18,10,89,"False","2025-02-10 19:30:00","Regular Season",16013,461,"0",0,"0","Charles Lee","home",4.5,211.5,NA,NA,NA,NA,1,0
"1565","202502100CLE","CLE","home",240,48,94,0.511,17,43,0.395,15,20,0.75,14,35,49,27,10,5,17,24,128,"True","2025-02-10 19:00:00","Regular Season",19432,1000006,"0",0,"0","Kenny Atkinson","home",7.5,229.5,NA,NA,NA,NA,1,1
"1566","202502100CLE","MIN","away",240,36,90,0.4,12,39,0.308,23,30,0.767,15,26,41,17,10,6,16,19,107,"False","2025-02-10 19:00:00","Regular Season",19432,1000006,"0",0,"0","Chris Finch","home",7.5,229.5,NA,NA,NA,NA,1,1
"1567","202502100DAL","DAL","home",265,49,95,0.516,15,37,0.405,15,24,0.625,5,28,33,31,11,4,13,19,128,"False","2025-02-10 20:30:00","Regular Season",19726,193,"0",0,"0","Jason Kidd","away",1.5,238.5,NA,NA,NA,NA,0,1
"1568","202502100DAL","SAC","away",265,53,96,0.552,9,26,0.346,14,19,0.737,13,37,50,28,3,3,21,22,129,"True","2025-02-10 20:30:00","Regular Season",19726,193,"0",0,"0","Doug Christie","away",1.5,238.5,NA,NA,NA,NA,0,1
"1569","202502100DEN","DEN","home",240,60,91,0.659,8,25,0.32,18,20,0.9,6,32,38,44,12,2,10,23,146,"True","2025-02-10 21:00:00","Regular Season",19535,1000046,"0",0,"0","Michael Malone","home",9.5,230.5,NA,NA,NA,NA,1,1
"1570","202502100DEN","POR","away",240,40,88,0.455,15,37,0.405,22,26,0.846,10,23,33,25,4,4,16,20,117,"False","2025-02-10 21:00:00","Regular Season",19535,1000046,"0",0,"0","Chauncey Billups","home",9.5,230.5,NA,NA,NA,NA,1,1
"1571","202502100LAL","LAL","home",240,50,92,0.543,15,42,0.357,17,18,0.944,10,34,44,28,11,2,13,22,132,"True","2025-02-10 22:30:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",12.5,235.5,NA,NA,NA,NA,1,1
"1572","202502100LAL","UTA","away",240,39,84,0.464,12,40,0.3,23,27,0.852,11,28,39,29,6,3,19,17,113,"False","2025-02-10 22:30:00","Regular Season",18997,1000069,"0",0,"0","Will Hardy","home",12.5,235.5,NA,NA,NA,NA,1,1
"1573","202502100MIA","MIA","home",240,31,92,0.337,11,45,0.244,12,13,0.923,12,39,51,21,2,2,4,10,85,"False","2025-02-10 19:30:00","Regular Season",19961,1000100,"0",0,"0","Erik Spoelstra","away",8.5,210.5,NA,NA,NA,NA,1,0
"1574","202502100MIA","BOS","away",240,39,85,0.459,17,53,0.321,8,8,1,3,49,52,24,4,5,8,11,103,"True","2025-02-10 19:30:00","Regular Season",19961,1000100,"0",0,"0","Joe Mazzulla","away",8.5,210.5,NA,NA,NA,NA,1,0
"1575","202502100MIL","MIL","home",240,38,76,0.5,10,33,0.303,25,34,0.735,5,32,37,18,5,4,20,25,111,"False","2025-02-10 20:00:00","Regular Season",17341,642,"0",0,"0","Doc Rivers","away",7.5,230.5,NA,NA,NA,NA,1,1
"1576","202502100MIL","GSW","away",240,41,93,0.441,13,45,0.289,30,38,0.789,15,33,48,27,16,2,9,23,125,"True","2025-02-10 20:00:00","Regular Season",17341,642,"0",0,"0","Steve Kerr","away",7.5,230.5,NA,NA,NA,NA,1,1
"1577","202502100OKC","OKC","home",240,49,95,0.516,27,55,0.491,12,16,0.75,10,35,45,29,15,8,11,20,137,"True","2025-02-10 20:00:00","Regular Season",17340,1000052,"0",0,"0","Mark Daigneault","home",17.5,231.5,NA,NA,NA,NA,1,1
"1578","202502100OKC","NOP","away",240,36,82,0.439,10,27,0.37,19,28,0.679,12,30,42,19,4,4,23,14,101,"False","2025-02-10 20:00:00","Regular Season",17340,1000052,"0",0,"0","Willie Green","home",17.5,231.5,NA,NA,NA,NA,1,1
"1579","202502100ORL","ORL","home",240,37,78,0.474,12,30,0.4,20,24,0.833,7,29,36,22,10,8,18,21,106,"False","2025-02-10 19:00:00","Regular Season",18055,1000125,"0",0,"0","Jamahl Mosley","home",6.5,220.5,NA,NA,NA,NA,0,0
"1580","202502100ORL","ATL","away",240,38,77,0.494,12,32,0.375,24,28,0.857,6,33,39,29,10,3,17,17,112,"True","2025-02-10 19:00:00","Regular Season",18055,1000125,"0",0,"0","Quin Snyder","home",6.5,220.5,NA,NA,NA,NA,0,0
"1581","202502100WAS","WAS","home",240,45,93,0.484,14,47,0.298,17,19,0.895,10,32,42,26,5,3,14,23,121,"False","2025-02-10 19:00:00","Regular Season",17446,77,"0",0,"0","Brian Keefe","away",10.5,237.5,NA,NA,NA,NA,0,1
"1582","202502100WAS","SAS","away",240,45,88,0.511,17,38,0.447,24,29,0.828,11,32,43,28,11,4,12,17,131,"True","2025-02-10 19:00:00","Regular Season",17446,77,"0",0,"0","Mitch Johnson","away",10.5,237.5,NA,NA,NA,NA,0,1
"1583","202502110CHI","CHI","home",240,35,100,0.35,10,47,0.213,12,19,0.632,14,30,44,22,9,2,16,10,92,"False","2025-02-11 20:00:00","Regular Season",18321,66,"0",0,"0","Billy Donovan","away",5.5,237.5,NA,NA,NA,NA,1,0
"1584","202502110CHI","DET","away",240,51,96,0.531,18,41,0.439,12,13,0.923,8,47,55,30,10,8,15,19,132,"True","2025-02-11 20:00:00","Regular Season",18321,66,"0",0,"0","J.B. Bickerstaff","away",5.5,237.5,NA,NA,NA,NA,1,0
"1585","202502110IND","IND","home",240,43,89,0.483,9,31,0.29,20,26,0.769,9,27,36,32,8,3,10,17,115,"False","2025-02-11 19:30:00","Regular Season",16685,1000063,"0",0,"0","Rick Carlisle","away",2.5,241.5,NA,NA,NA,NA,1,1
"1586","202502110IND","NYK","away",240,49,91,0.538,10,27,0.37,20,23,0.87,13,35,48,37,6,2,16,22,128,"True","2025-02-11 19:30:00","Regular Season",16685,1000063,"0",0,"0","Tom Thibodeau","away",2.5,241.5,NA,NA,NA,NA,1,1
"1587","202502110PHI","PHI","home",240,37,91,0.407,9,38,0.237,20,24,0.833,14,32,46,22,10,2,14,18,103,"False","2025-02-11 19:00:00","Regular Season",19767,419,"0",0,"0","Nick Nurse","home",10.5,225.5,NA,NA,NA,NA,0,0
"1588","202502110PHI","TOR","away",240,38,82,0.463,11,33,0.333,19,23,0.826,10,39,49,23,8,4,19,20,106,"True","2025-02-11 19:00:00","Regular Season",19767,419,"0",0,"0","Darko Rajakovic","home",10.5,225.5,NA,NA,NA,NA,0,0
"1589","202502110PHO","PHO","home",240,41,92,0.446,12,44,0.273,18,22,0.818,7,35,42,35,8,9,12,17,112,"False","2025-02-11 22:00:00","Regular Season",17071,1000051,"0",0,"0","Mike Budenholzer","away",3.5,246.5,NA,NA,NA,NA,1,0
"1590","202502110PHO","MEM","away",240,43,100,0.43,12,39,0.308,21,27,0.778,20,40,60,22,8,3,13,22,119,"True","2025-02-11 22:00:00","Regular Season",17071,1000051,"0",0,"0","Taylor Jenkins","away",3.5,246.5,NA,NA,NA,NA,1,0
"1591","202502120BOS","BOS","home",240,42,91,0.462,18,55,0.327,14,21,0.667,15,41,56,25,3,5,17,12,116,"True","2025-02-12 19:00:00","Regular Season",19156,17,"0",0,"0","Joe Mazzulla","home",7.5,229.5,NA,NA,NA,NA,1,0
"1592","202502120BOS","SAS","away",240,42,96,0.438,9,39,0.231,10,12,0.833,9,29,38,30,9,2,8,16,103,"False","2025-02-12 19:00:00","Regular Season",19156,17,"0",0,"0","Mitch Johnson","home",7.5,229.5,NA,NA,NA,NA,1,0
"1593","202502120BRK","BRK","home",240,40,85,0.471,8,30,0.267,12,15,0.8,16,34,50,23,13,7,18,18,100,"True","2025-02-12 19:30:00","Regular Season",16133,461,"0",0,"0","Jordi Fernandez","home",1.5,209.5,NA,NA,NA,NA,1,0
"1594","202502120BRK","PHI","away",240,35,81,0.432,8,33,0.242,18,22,0.818,9,29,38,25,10,9,15,15,96,"False","2025-02-12 19:30:00","Regular Season",16133,461,"0",0,"0","Nick Nurse","home",1.5,209.5,NA,NA,NA,NA,1,0
"1595","202502120CHI","CHI","home",240,37,86,0.43,9,41,0.22,27,30,0.9,10,27,37,23,9,7,18,27,110,"False","2025-02-12 20:00:00","Regular Season",18916,66,"0",0,"0","Billy Donovan","away",6.5,237.5,NA,NA,NA,NA,1,1
"1596","202502120CHI","DET","away",240,45,88,0.511,10,25,0.4,28,35,0.8,12,35,47,30,8,6,17,22,128,"True","2025-02-12 20:00:00","Regular Season",18916,66,"0",0,"0","J.B. Bickerstaff","away",6.5,237.5,NA,NA,NA,NA,1,1
"1597","202502120DAL","DAL","home",240,42,87,0.483,15,36,0.417,12,15,0.8,9,30,39,20,9,7,15,16,111,"True","2025-02-12 21:30:00","Regular Season",20311,193,"0",0,"0","Jason Kidd","away",7.5,235.5,NA,NA,NA,NA,0,0
"1598","202502120DAL","GSW","away",240,41,96,0.427,10,35,0.286,15,18,0.833,18,32,50,29,9,6,16,16,107,"False","2025-02-12 21:30:00","Regular Season",20311,193,"0",0,"0","Steve Kerr","away",7.5,235.5,NA,NA,NA,NA,0,0
"1599","202502120DEN","DEN","home",240,49,96,0.51,15,38,0.395,19,24,0.792,12,37,49,26,9,7,14,20,132,"True","2025-02-12 21:00:00","Regular Season",19901,1000046,"0",0,"0","Michael Malone","home",8.5,231.5,NA,NA,NA,NA,1,1
"1600","202502120DEN","POR","away",240,43,94,0.457,14,38,0.368,21,29,0.724,14,31,45,27,7,6,12,19,121,"False","2025-02-12 21:00:00","Regular Season",19901,1000046,"0",0,"0","Chauncey Billups","home",8.5,231.5,NA,NA,NA,NA,1,1
"1601","202502120HOU","HOU","home",240,46,97,0.474,13,42,0.31,14,24,0.583,17,30,47,32,10,4,11,15,119,"True","2025-02-12 20:30:00","Regular Season",16227,215,"0",0,"0","Ime Udoka","home",9.5,219.5,NA,NA,NA,NA,0,1
"1602","202502120HOU","PHO","away",240,46,89,0.517,10,26,0.385,9,11,0.818,11,32,43,25,7,5,18,19,111,"False","2025-02-12 20:30:00","Regular Season",16227,215,"0",0,"0","Mike Budenholzer","home",9.5,219.5,NA,NA,NA,NA,0,1
"1603","202502120LAC","LAC","home",240,47,93,0.505,13,35,0.371,21,22,0.955,13,33,46,29,17,2,17,15,128,"True","2025-02-12 22:30:00","Regular Season",14997,1000137,"0",0,"0","Tyronn Lue","home",6.5,235.5,NA,NA,NA,NA,1,1
"1604","202502120LAC","MEM","away",240,44,89,0.494,18,36,0.5,8,15,0.533,9,31,40,24,5,4,22,21,114,"False","2025-02-12 22:30:00","Regular Season",14997,1000137,"0",0,"0","Taylor Jenkins","home",6.5,235.5,NA,NA,NA,NA,1,1
"1605","202502120MIN","MIN","home",240,39,103,0.379,10,44,0.227,13,15,0.867,15,44,59,27,4,6,14,13,101,"False","2025-02-12 20:00:00","Regular Season",18978,61,"0",0,"0","Chris Finch","home",9.5,218.5,NA,NA,NA,NA,0,0
"1606","202502120MIN","MIL","away",240,39,88,0.443,12,30,0.4,13,16,0.813,6,42,48,24,7,1,13,15,103,"True","2025-02-12 20:00:00","Regular Season",18978,61,"0",0,"0","Doc Rivers","home",9.5,218.5,NA,NA,NA,NA,0,0
"1607","202502120NOP","NOP","home",240,44,94,0.468,8,32,0.25,15,18,0.833,12,28,40,28,7,5,9,23,111,"False","2025-02-12 20:00:00","Regular Season",17444,160,"0",0,"0","Willie Green","away",5.5,238.5,NA,NA,NA,NA,1,0
"1608","202502120NOP","SAC","away",240,41,87,0.471,16,45,0.356,21,29,0.724,12,36,48,28,4,7,11,16,119,"True","2025-02-12 20:00:00","Regular Season",17444,160,"0",0,"0","Doug Christie","away",5.5,238.5,NA,NA,NA,NA,1,0
"1609","202502120NYK","NYK","home",265,54,94,0.574,11,26,0.423,30,37,0.811,8,31,39,28,6,5,18,23,149,"True","2025-02-12 19:30:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",8.5,242.5,NA,NA,NA,NA,0,1
"1610","202502120NYK","ATL","away",265,55,110,0.5,14,38,0.368,24,35,0.686,19,28,47,43,12,10,14,29,148,"False","2025-02-12 19:30:00","Regular Season",19812,30,"0",0,"0","Quin Snyder","home",8.5,242.5,NA,NA,NA,NA,0,1
"1611","202502120OKC","OKC","home",240,43,88,0.489,15,39,0.385,14,20,0.7,11,30,41,22,10,3,13,19,115,"True","2025-02-12 20:00:00","Regular Season",17835,1000052,"0",0,"0","Mark Daigneault","home",13.5,221.5,NA,NA,NA,NA,1,0
"1612","202502120OKC","MIA","away",240,36,79,0.456,11,34,0.324,18,25,0.72,10,35,45,24,7,5,16,17,101,"False","2025-02-12 20:00:00","Regular Season",17835,1000052,"0",0,"0","Erik Spoelstra","home",13.5,221.5,NA,NA,NA,NA,1,0
"1613","202502120ORL","ORL","home",240,37,90,0.411,14,43,0.326,14,19,0.737,13,39,52,22,4,9,11,12,102,"True","2025-02-12 19:00:00","Regular Season",18947,1000125,"0",0,"0","Jamahl Mosley","home",12.5,203.5,NA,NA,NA,NA,1,0
"1614","202502120ORL","CHO","away",240,32,81,0.395,8,26,0.308,14,15,0.933,6,37,43,21,4,4,12,15,86,"False","2025-02-12 19:00:00","Regular Season",18947,1000125,"0",0,"0","Charles Lee","home",12.5,203.5,NA,NA,NA,NA,1,0
"1615","202502120TOR","TOR","home",240,42,91,0.462,10,29,0.345,14,21,0.667,9,30,39,26,7,5,15,14,108,"False","2025-02-12 19:30:00","Regular Season",16549,643,"0",0,"0","Darko Rajakovic","away",12.5,236.5,NA,NA,NA,NA,1,1
"1616","202502120TOR","CLE","away",240,48,99,0.485,18,53,0.34,17,20,0.85,13,40,53,34,11,4,13,19,131,"True","2025-02-12 19:30:00","Regular Season",16549,643,"0",0,"0","Kenny Atkinson","away",12.5,236.5,NA,NA,NA,NA,1,1
"1617","202502120UTA","UTA","home",240,45,86,0.523,15,41,0.366,26,33,0.788,11,37,48,30,10,8,12,21,131,"True","2025-02-12 21:00:00","Regular Season",18175,1000106,"0",0,"0","Will Hardy","away",9.5,236.5,NA,NA,NA,NA,0,1
"1618","202502120UTA","LAL","away",240,41,92,0.446,20,50,0.4,17,30,0.567,14,31,45,31,5,3,14,20,119,"False","2025-02-12 21:00:00","Regular Season",18175,1000106,"0",0,"0","JJ Redick","away",9.5,236.5,NA,NA,NA,NA,0,1
"1619","202502120WAS","WAS","home",265,47,97,0.485,23,45,0.511,13,16,0.813,7,39,46,29,5,7,18,20,130,"False","2025-02-12 19:00:00","Regular Season",11457,77,"0",0,"0","Brian Keefe","away",9.5,242.5,NA,NA,NA,NA,0,1
"1620","202502120WAS","IND","away",265,50,107,0.467,16,35,0.457,18,20,0.9,10,32,42,38,7,5,9,17,134,"True","2025-02-12 19:00:00","Regular Season",11457,77,"0",0,"0","Rick Carlisle","away",9.5,242.5,NA,NA,NA,NA,0,1
"1621","202502130DAL","DAL","home",240,46,90,0.511,13,36,0.361,13,16,0.813,11,29,40,28,7,2,14,17,118,"True","2025-02-13 20:30:00","Regular Season",19935,193,"0",0,"0","Jason Kidd","away",2.5,218.5,NA,NA,NA,NA,0,1
"1622","202502130DAL","MIA","away",240,43,91,0.473,10,36,0.278,17,26,0.654,16,26,42,23,9,4,13,14,113,"False","2025-02-13 20:30:00","Regular Season",19935,193,"0",0,"0","Erik Spoelstra","away",2.5,218.5,NA,NA,NA,NA,0,1
"1623","202502130HOU","HOU","home",240,38,93,0.409,12,36,0.333,10,18,0.556,15,37,52,24,7,5,20,20,98,"False","2025-02-13 20:00:00","Regular Season",18055,215,"0",0,"0","Ime Udoka","away",1.5,226.5,NA,NA,NA,NA,1,0
"1624","202502130HOU","GSW","away",240,35,89,0.393,11,41,0.268,24,27,0.889,9,33,42,26,13,6,11,18,105,"True","2025-02-13 20:00:00","Regular Season",18055,215,"0",0,"0","Steve Kerr","away",1.5,226.5,NA,NA,NA,NA,1,0
"1625","202502130MIN","MIN","home",240,42,99,0.424,12,46,0.261,20,22,0.909,20,34,54,28,5,2,10,17,116,"True","2025-02-13 20:30:00","Regular Season",18978,61,"0",0,"0","Chris Finch","away",9.5,228.5,NA,NA,NA,NA,0,0
"1626","202502130MIN","OKC","away",240,37,88,0.42,7,29,0.241,20,24,0.833,12,37,49,25,4,7,10,17,101,"False","2025-02-13 20:30:00","Regular Season",18978,61,"0",0,"0","Mark Daigneault","away",9.5,228.5,NA,NA,NA,NA,0,0
"1627","202502130NOP","NOP","home",265,46,92,0.5,21,50,0.42,27,34,0.794,7,38,45,32,11,7,10,17,140,"True","2025-02-13 20:00:00","Regular Season",16686,160,"0",0,"0","Willie Green","away",7.5,235.5,NA,NA,NA,NA,0,1
"1628","202502130NOP","SAC","away",265,49,112,0.438,17,47,0.362,18,21,0.857,21,37,58,38,8,1,15,19,133,"False","2025-02-13 20:00:00","Regular Season",16686,160,"0",0,"0","Doug Christie","away",7.5,235.5,NA,NA,NA,NA,0,1
"1629","202502130UTA","UTA","home",265,38,78,0.487,18,45,0.4,22,26,0.846,9,38,47,23,7,1,26,25,116,"False","2025-02-13 21:00:00","Regular Season",18175,1000106,"0",0,"0","Will Hardy","away",9.5,230.5,NA,NA,NA,NA,0,1
"1630","202502130UTA","LAC","away",265,39,94,0.415,14,38,0.368,28,36,0.778,13,30,43,22,16,5,12,22,120,"True","2025-02-13 21:00:00","Regular Season",18175,1000106,"0",0,"0","Tyronn Lue","away",9.5,230.5,NA,NA,NA,NA,0,1
"1631","202502190LAL","LAL","home",240,37,90,0.411,15,51,0.294,8,12,0.667,12,38,50,29,7,4,18,17,97,"False","2025-02-19 20:30:00","Regular Season",18997,1000069,"0",0,"0","JJ Redick","home",13.5,230.5,NA,NA,NA,NA,0,0
"1632","202502190LAL","CHO","away",240,33,91,0.363,18,53,0.34,16,17,0.941,9,38,47,20,12,4,19,16,100,"True","2025-02-19 20:30:00","Regular Season",18997,1000069,"0",0,"0","Charles Lee","home",13.5,230.5,NA,NA,NA,NA,0,0
"1633","202502200ATL","ATL","home",240,39,100,0.39,11,35,0.314,19,28,0.679,16,35,51,20,7,4,9,25,108,"False","2025-02-20 19:30:00","Regular Season",16436,650,"0",0,"0","Quin Snyder","away",1.5,222.5,NA,NA,NA,NA,1,0
"1634","202502200ATL","ORL","away",240,41,85,0.482,6,25,0.24,26,38,0.684,11,42,53,15,6,7,8,22,114,"True","2025-02-20 19:30:00","Regular Season",16436,650,"0",0,"0","Jamahl Mosley","away",1.5,222.5,NA,NA,NA,NA,1,0
"1635","202502200BRK","BRK","home",240,38,95,0.4,10,38,0.263,11,19,0.579,14,31,45,25,7,10,16,23,97,"False","2025-02-20 19:30:00","Regular Season",17926,461,"0",0,"0","Jordi Fernandez","away",12.5,225.5,NA,NA,NA,NA,1,0
"1636","202502200BRK","CLE","away",240,40,94,0.426,11,39,0.282,19,27,0.704,17,35,52,19,8,5,17,20,110,"True","2025-02-20 19:30:00","Regular Season",17926,461,"0",0,"0","Kenny Atkinson","away",12.5,225.5,NA,NA,NA,NA,1,0
"1637","202502200DEN","DEN","home",240,49,98,0.5,19,43,0.442,12,16,0.75,16,39,55,29,3,3,14,14,129,"True","2025-02-20 21:00:00","Regular Season",19870,1000046,"0",0,"0","Michael Malone","home",18.5,227.5,NA,NA,NA,NA,0,1
"1638","202502200DEN","CHO","away",240,43,99,0.434,15,37,0.405,14,17,0.824,14,31,45,28,10,2,10,21,115,"False","2025-02-20 21:00:00","Regular Season",19870,1000046,"0",0,"0","Charles Lee","home",18.5,227.5,NA,NA,NA,NA,0,1
"1639","202502200IND","IND","home",240,46,91,0.505,17,45,0.378,18,22,0.818,9,37,46,29,6,12,11,20,127,"True","2025-02-20 19:00:00","Regular Season",17274,1000063,"0",0,"0","Rick Carlisle","home",0.5,250.5,NA,NA,NA,NA,1,0
"1640","202502200IND","MEM","away",240,41,99,0.414,12,39,0.308,19,22,0.864,12,34,46,28,6,7,13,19,113,"False","2025-02-20 19:00:00","Regular Season",17274,1000063,"0",0,"0","Taylor Jenkins","home",0.5,250.5,NA,NA,NA,NA,1,0
"1641","202502200MIL","MIL","home",240,38,80,0.475,17,43,0.395,23,27,0.852,8,33,41,22,5,5,18,18,116,"True","2025-02-20 20:00:00","Regular Season",17341,642,"0",0,"0","Doc Rivers","away",1.5,227.5,NA,NA,NA,NA,0,0
"1642","202502200MIL","LAC","away",240,41,88,0.466,12,30,0.4,16,19,0.842,11,32,43,28,14,7,14,27,110,"False","2025-02-20 20:00:00","Regular Season",17341,642,"0",0,"0","Tyronn Lue","away",1.5,227.5,NA,NA,NA,NA,0,0
"1643","202502200NYK","NYK","home",265,46,107,0.43,14,46,0.304,7,10,0.7,10,44,54,28,10,7,13,12,113,"True","2025-02-20 19:30:00","Regular Season",19812,30,"0",0,"0","Tom Thibodeau","home",10.5,244.5,NA,NA,NA,NA,0,0
"1644","202502200NYK","CHI","away",265,41,103,0.398,19,48,0.396,10,12,0.833,11,42,53,24,6,6,15,12,111,"False","2025-02-20 19:30:00","Regular Season",19812,30,"0",0,"0","Billy Donovan","home",10.5,244.5,NA,NA,NA,NA,0,0
"1645","202502200PHI","PHI","home",240,40,93,0.43,8,39,0.205,16,17,0.941,10,34,44,23,7,0,10,17,104,"False","2025-02-20 19:00:00","Regular Season",19752,419,"0",0,"0","Nick Nurse","away",6.5,225.5,NA,NA,NA,NA,1,1
"1646","202502200PHI","BOS","away",240,43,89,0.483,24,54,0.444,14,15,0.933,11,38,49,33,3,6,11,16,124,"True","2025-02-20 19:00:00","Regular Season",19752,419,"0",0,"0","Joe Mazzulla","away",6.5,225.5,NA,NA,NA,NA,1,1
"1647","202502200POR","POR","home",240,38,86,0.442,12,37,0.324,14,21,0.667,6,27,33,27,16,7,17,24,102,"False","2025-02-20 22:00:00","Regular Season",19399,51,"0",0,"0","Chauncey Billups","away",1.5,225.5,NA,NA,NA,NA,1,0
"1648","202502200POR","LAL","away",240,39,82,0.476,9,32,0.281,23,25,0.92,11,37,48,20,7,6,24,17,110,"True","2025-02-20 22:00:00","Regular Season",19399,51,"0",0,"0","JJ Redick","away",1.5,225.5,NA,NA,NA,NA,1,0
"1649","202502200SAS","SAS","home",240,44,93,0.473,15,41,0.366,17,22,0.773,6,38,44,30,13,3,11,20,120,"True","2025-02-20 21:30:00","Regular Season",16246,1000080,"0",0,"0","Mitch Johnson","away",2.5,238.5,NA,NA,NA,NA,0,0
"1650","202502200SAS","PHO","away",240,38,81,0.469,16,44,0.364,17,20,0.85,5,34,39,28,6,4,18,21,109,"False","2025-02-20 21:30:00","Regular Season",16246,1000080,"0",0,"0","Mike Budenholzer","away",2.5,238.5,NA,NA,NA,NA,0,0
"1651","202502210CLE","CLE","home",240,56,92,0.609,19,37,0.514,11,15,0.733,11,36,47,38,12,2,15,15,142,"True","2025-02-21 19:00:00","Regular Season",19432,1000144,"0",0,"0","Kenny Atkinson","home",7.5,241.5,NA,NA,NA,NA,1,1
"1652","202502210CLE","NYK","away",240,42,89,0.472,10,28,0.357,11,18,0.611,9,23,32,25,8,3,17,12,105,"False","2025-02-21 19:00:00","Regular Season",19432,1000144,"0",0,"0","Tom Thibodeau","home",7.5,241.5,NA,NA,NA,NA,1,1
