"","gameid","date","type","teamid","team","home","away","MIN","PTS","FGM","FGA","FG.","X3PM","X3PA","X3P.","FTM","FTA","FT.","OREB","DREB","REB","AST","TOV","STL","BLK","PF","X...","win","season","at.home","div","opponent"
"2158",22301050,"2024-03-27","regular",1610612764,"WAS","WAS","BKN",53,119,46,91,50.5,14,34,41.2,13,17,76.5,5,39,44,26,14,4,4,21,-3,"No",2024,TRUE,"East","BKN"
"2159",22301051,"2024-03-27","regular",1610612737,"ATL","ATL","POR",48,120,44,85,51.8,16,41,39,16,20,80,8,33,41,23,17,12,9,17,14,"Yes",2024,TRUE,"East","POR"
"2160",22301051,"2024-03-27","regular",1610612757,"POR","ATL","POR",48,106,43,85,50.6,14,31,45.2,6,10,60,6,27,33,35,19,8,2,18,-14,"No",2024,FALSE,"West","ATL"
"2161",22301052,"2024-03-27","regular",1610612746,"LAC","PHI","LAC",48,108,40,90,44.4,14,36,38.9,14,20,70,11,32,43,28,8,8,5,16,1,"Yes",2024,FALSE,"West","PHI"
"2162",22301052,"2024-03-27","regular",1610612755,"PHI","PHI","LAC",48,107,39,82,47.6,13,33,39.4,16,19,84.2,10,41,51,17,12,3,11,18,-1,"No",2024,TRUE,"East","LAC"
"2163",22301053,"2024-03-27","regular",1610612752,"NYK","TOR","NYK",48,145,55,94,58.5,22,44,50,13,16,81.3,15,27,42,37,11,7,8,17,44,"Yes",2024,FALSE,"East","TOR"
"2164",22301053,"2024-03-27","regular",1610612761,"TOR","TOR","NYK",48,101,39,84,46.4,11,31,35.5,12,13,92.3,11,17,28,31,18,7,4,17,-44,"No",2024,TRUE,"East","NYK"
"2165",22301054,"2024-03-27","regular",1610612741,"CHI","CHI","IND",48,125,49,98,50,12,27,44.4,15,18,83.3,13,41,54,28,8,7,5,19,26,"Yes",2024,TRUE,"East","IND"
"2166",22301054,"2024-03-27","regular",1610612754,"IND","CHI","IND",48,99,34,85,40,13,42,31,18,23,78.3,12,28,40,25,13,3,4,23,-26,"No",2024,FALSE,"East","CHI"
"2167",22301055,"2024-03-27","regular",1610612747,"LAL","MEM","LAL",48,136,45,81,55.6,18,33,54.5,28,35,80,4,39,43,31,16,5,4,19,12,"Yes",2024,FALSE,"West","MEM"
"2168",22301055,"2024-03-27","regular",1610612763,"MEM","MEM","LAL",48,124,46,97,47.4,17,43,39.5,15,19,78.9,13,26,39,30,14,10,3,23,-12,"No",2024,TRUE,"West","LAL"
"2169",22301056,"2024-03-27","regular",1610612765,"DET","MIN","DET",48,91,31,81,38.3,9,32,28.1,20,25,80,10,31,41,15,12,9,1,14,-15,"No",2024,FALSE,"East","MIN"
"2170",22301056,"2024-03-27","regular",1610612750,"MIN","MIN","DET",48,106,42,82,51.2,11,36,30.6,11,16,68.8,9,31,40,28,12,8,3,17,15,"Yes",2024,TRUE,"West","DET"
"2171",22301057,"2024-03-27","regular",1610612745,"HOU","OKC","HOU",53,132,50,104,48.1,15,43,34.9,17,23,73.9,16,34,50,25,16,10,3,24,6,"Yes",2024,FALSE,"West","OKC"
"2172",22301057,"2024-03-27","regular",1610612760,"OKC","OKC","HOU",53,126,47,96,49,14,38,36.8,18,24,75,13,36,49,26,19,7,7,24,-6,"No",2024,TRUE,"West","HOU"
"2173",22301058,"2024-03-27","regular",1610612759,"SAS","UTA","SAS",48,118,44,86,51.2,16,33,48.5,14,21,66.7,9,32,41,40,21,9,7,21,7,"Yes",2024,FALSE,"West","UTA"
"2174",22301058,"2024-03-27","regular",1610612762,"UTA","UTA","SAS",48,111,39,83,47,13,35,37.1,20,22,90.9,6,30,36,25,22,8,4,16,-7,"No",2024,TRUE,"West","SAS"
"2175",22301059,"2024-03-27","regular",1610612743,"DEN","DEN","PHX",48,97,38,88,43.2,10,40,25,11,12,91.7,9,29,38,24,8,9,4,13,-7,"No",2024,TRUE,"West","PHX"
"2176",22301059,"2024-03-27","regular",1610612756,"PHX","DEN","PHX",48,104,39,83,47,16,33,48.5,10,11,90.9,12,39,51,29,17,3,7,13,7,"Yes",2024,FALSE,"West","DEN"
"2177",22301060,"2024-03-28","regular",1610612737,"ATL","ATL","BOS",53,123,51,104,49,15,44,34.1,6,10,60,17,36,53,24,11,5,5,17,1,"Yes",2024,TRUE,"East","BOS"
"2178",22301060,"2024-03-28","regular",1610612738,"BOS","ATL","BOS",53,122,45,94,47.9,14,36,38.9,18,21,85.7,9,34,43,28,12,7,6,15,-1,"No",2024,FALSE,"East","ATL"
"2179",22301061,"2024-03-28","regular",1610612749,"MIL","NOP","MIL",48,100,38,82,46.3,14,39,35.9,10,19,52.6,5,41,46,21,14,1,4,25,-7,"No",2024,FALSE,"East","NOP"
"2180",22301061,"2024-03-28","regular",1610612740,"NOP","NOP","MIL",48,107,36,91,39.6,8,32,25,27,34,79.4,11,37,48,22,7,11,5,19,7,"Yes",2024,TRUE,"West","MIL"
"2181",22301062,"2024-03-29","regular",1610612766,"CHA","CHA","GSW",48,97,34,84,40.5,12,46,26.1,17,24,70.8,12,29,41,23,11,4,2,10,-18,"No",2024,TRUE,"East","GSW"
"2182",22301062,"2024-03-29","regular",1610612744,"GSW","CHA","GSW",48,115,48,89,53.9,11,32,34.4,8,9,88.9,11,39,50,35,13,7,5,19,18,"Yes",2024,FALSE,"West","CHA"
"2183",22301063,"2024-03-29","regular",1610612754,"IND","IND","LAL",48,109,43,89,48.3,10,31,32.3,13,14,92.9,6,40,46,27,10,8,6,14,19,"Yes",2024,TRUE,"East","LAL"
"2184",22301063,"2024-03-29","regular",1610612747,"LAL","IND","LAL",48,90,35,86,40.7,5,30,16.7,15,18,83.3,10,38,48,24,16,3,3,14,-19,"No",2024,FALSE,"West","IND"
"2185",22301064,"2024-03-29","regular",1610612746,"LAC","ORL","LAC",48,100,41,85,48.2,8,24,33.3,10,12,83.3,12,29,41,19,17,11,4,17,3,"Yes",2024,FALSE,"West","ORL"
"2186",22301064,"2024-03-29","regular",1610612753,"ORL","ORL","LAC",48,97,38,86,44.2,10,29,34.5,11,15,73.3,13,25,38,20,17,10,8,11,-3,"No",2024,TRUE,"East","LAC"
"2187",22301065,"2024-03-29","regular",1610612765,"DET","WAS","DET",48,96,37,89,41.6,6,24,25,16,20,80,8,39,47,19,13,9,5,18,9,"Yes",2024,FALSE,"East","WAS"
"2188",22301065,"2024-03-29","regular",1610612764,"WAS","WAS","DET",48,87,36,88,40.9,9,33,27.3,6,8,75,9,38,47,22,19,2,4,18,-9,"No",2024,TRUE,"East","DET"
"2189",22301066,"2024-03-29","regular",1610612751,"BKN","BKN","CHI",48,125,43,91,47.3,25,44,56.8,14,22,63.6,12,31,43,26,7,9,3,22,17,"Yes",2024,TRUE,"East","CHI"
"2190",22301066,"2024-03-29","regular",1610612741,"CHI","BKN","CHI",48,108,38,75,50.7,9,30,30,23,29,79.3,5,39,44,24,13,3,6,18,-17,"No",2024,FALSE,"East","BKN"
"2191",22301067,"2024-03-29","regular",1610612739,"CLE","CLE","PHI",48,117,45,82,54.9,16,37,43.2,11,13,84.6,5,32,37,34,14,4,3,17,3,"Yes",2024,TRUE,"East","PHI"
"2192",22301067,"2024-03-29","regular",1610612755,"PHI","CLE","PHI",48,114,42,94,44.7,16,40,40,14,17,82.4,16,26,42,28,9,6,7,20,-3,"No",2024,FALSE,"East","CLE"
"2193",22301068,"2024-03-29","regular",1610612748,"MIA","MIA","POR",48,142,54,92,58.7,21,39,53.8,13,18,72.2,6,38,44,41,9,17,4,13,60,"Yes",2024,TRUE,"East","POR"
"2194",22301068,"2024-03-29","regular",1610612757,"POR","MIA","POR",48,82,35,87,40.2,5,30,16.7,7,11,63.6,10,33,43,20,24,4,2,19,-60,"No",2024,FALSE,"West","MIA"
"2195",22301069,"2024-03-29","regular",1610612760,"OKC","OKC","PHX",48,128,49,87,56.3,16,30,53.3,14,14,100,7,31,38,33,11,7,7,13,25,"Yes",2024,TRUE,"West","PHX"
"2196",22301069,"2024-03-29","regular",1610612756,"PHX","OKC","PHX",48,103,39,87,44.8,13,41,31.7,12,15,80,13,26,39,26,14,6,6,15,-25,"No",2024,FALSE,"West","OKC"
"2197",22301070,"2024-03-29","regular",1610612752,"NYK","SAS","NYK",53,126,51,110,46.4,14,37,37.8,10,12,83.3,18,32,50,24,12,10,1,24,-4,"No",2024,FALSE,"East","SAS"
"2198",22301070,"2024-03-29","regular",1610612759,"SAS","SAS","NYK",53,130,44,82,53.7,16,40,40,26,32,81.3,8,38,46,34,15,3,2,16,4,"Yes",2024,TRUE,"West","NYK"
"2199",22301071,"2024-03-29","regular",1610612743,"DEN","DEN","MIN",48,98,35,88,39.8,8,28,28.6,20,27,74.1,13,33,46,29,13,6,1,24,-13,"No",2024,TRUE,"West","MIN"
"2200",22301071,"2024-03-29","regular",1610612750,"MIN","DEN","MIN",48,111,38,74,51.4,9,28,32.1,26,37,70.3,6,33,39,28,9,6,7,20,13,"Yes",2024,FALSE,"West","DEN"
"2201",22301072,"2024-03-29","regular",1610612745,"HOU","UTA","HOU",48,101,35,91,38.5,13,42,31,18,28,64.3,15,30,45,19,10,10,6,18,1,"Yes",2024,FALSE,"West","UTA"
"2202",22301072,"2024-03-29","regular",1610612762,"UTA","UTA","HOU",48,100,37,80,46.3,8,31,25.8,18,19,94.7,11,40,51,23,21,4,9,23,-1,"No",2024,TRUE,"West","HOU"
"2203",22301073,"2024-03-29","regular",1610612742,"DAL","SAC","DAL",48,107,35,74,47.3,15,35,42.9,22,33,66.7,6,36,42,24,10,4,6,12,4,"Yes",2024,FALSE,"West","SAC"
"2204",22301073,"2024-03-29","regular",1610612758,"SAC","SAC","DAL",48,103,40,92,43.5,15,32,46.9,8,12,66.7,10,35,45,24,11,9,1,22,-4,"No",2024,TRUE,"West","DAL"
"2205",22301074,"2024-03-30","regular",1610612738,"BOS","NOP","BOS",48,104,39,82,47.6,15,37,40.5,11,12,91.7,8,43,51,27,13,7,7,13,12,"Yes",2024,FALSE,"East","NOP"
"2206",22301074,"2024-03-30","regular",1610612740,"NOP","NOP","BOS",48,92,34,86,39.5,13,35,37.1,11,18,61.1,10,31,41,22,9,9,3,12,-12,"No",2024,TRUE,"West","BOS"
"2207",22301075,"2024-03-30","regular",1610612763,"MEM","ORL","MEM",48,88,31,86,36,12,36,33.3,14,17,82.4,13,32,45,25,19,11,7,19,-30,"No",2024,FALSE,"West","ORL"
"2208",22301075,"2024-03-30","regular",1610612753,"ORL","ORL","MEM",48,118,38,78,48.7,22,44,50,20,23,87,5,38,43,28,17,8,8,16,30,"Yes",2024,TRUE,"East","MEM"
"2209",22301076,"2024-03-30","regular",1610612737,"ATL","ATL","MIL",48,113,42,92,45.7,14,35,40,15,18,83.3,9,30,39,24,11,5,3,26,-9,"No",2024,TRUE,"East","MIL"
"2210",22301076,"2024-03-30","regular",1610612749,"MIL","ATL","MIL",48,122,43,78,55.1,8,28,28.6,28,35,80,6,34,40,27,12,7,5,18,9,"Yes",2024,FALSE,"East","ATL"
"2211",22301077,"2024-03-31","regular",1610612739,"CLE","DEN","CLE",48,101,38,82,46.3,8,25,32,17,21,81,6,22,28,26,15,10,4,12,-29,"No",2024,FALSE,"East","DEN"
"2212",22301077,"2024-03-31","regular",1610612743,"DEN","DEN","CLE",48,130,50,87,57.5,21,33,63.6,9,13,69.2,11,40,51,36,17,7,4,19,29,"Yes",2024,TRUE,"West","CLE"
"2213",22301078,"2024-03-31","regular",1610612751,"BKN","BKN","LAL",48,104,39,92,42.4,12,36,33.3,14,19,73.7,9,29,38,19,13,12,3,17,-12,"No",2024,TRUE,"East","LAL"
"2214",22301078,"2024-03-31","regular",1610612747,"LAL","BKN","LAL",48,116,42,77,54.5,15,40,37.5,17,22,77.3,6,44,50,24,20,8,6,15,12,"Yes",2024,FALSE,"West","BKN"
"2215",22301079,"2024-03-31","regular",1610612766,"CHA","CHA","LAC",48,118,44,88,50,23,52,44.2,7,11,63.6,5,26,31,32,9,3,2,25,-12,"No",2024,TRUE,"East","LAC"
"2216",22301079,"2024-03-31","regular",1610612746,"LAC","CHA","LAC",48,130,43,75,57.3,14,29,48.3,30,34,88.2,7,34,41,28,10,4,5,16,12,"Yes",2024,FALSE,"West","CHA"
"2217",22301080,"2024-03-31","regular",1610612755,"PHI","TOR","PHI",48,135,49,83,59,24,43,55.8,13,16,81.3,9,30,39,28,16,6,10,17,15,"Yes",2024,FALSE,"East","TOR"
"2218",22301080,"2024-03-31","regular",1610612761,"TOR","TOR","PHI",48,120,47,90,52.2,11,30,36.7,15,20,75,7,23,30,31,12,10,2,14,-15,"No",2024,TRUE,"East","PHI"
"2219",22301081,"2024-03-31","regular",1610612748,"MIA","WAS","MIA",48,119,40,81,49.4,14,36,38.9,25,29,86.2,6,36,42,22,14,11,8,19,12,"Yes",2024,FALSE,"East","WAS"
"2220",22301081,"2024-03-31","regular",1610612764,"WAS","WAS","MIA",48,107,40,88,45.5,11,38,28.9,16,21,76.2,7,35,42,27,16,6,1,22,-12,"No",2024,TRUE,"East","MIA"
"2221",22301082,"2024-03-31","regular",1610612752,"NYK","NYK","OKC",48,112,38,92,41.3,13,43,30.2,23,34,67.6,15,31,46,24,11,8,3,19,-1,"No",2024,TRUE,"East","OKC"
"2222",22301082,"2024-03-31","regular",1610612760,"OKC","NYK","OKC",48,113,44,82,53.7,13,34,38.2,12,24,50,9,34,43,29,13,6,8,23,1,"Yes",2024,FALSE,"West","NYK"
"2223",22301083,"2024-03-31","regular",1610612742,"DAL","HOU","DAL",48,125,48,93,51.6,24,47,51.1,5,9,55.6,10,37,47,24,14,7,8,17,18,"Yes",2024,FALSE,"West","HOU"
"2224",22301083,"2024-03-31","regular",1610612745,"HOU","HOU","DAL",48,107,39,92,42.4,13,38,34.2,16,19,84.2,12,31,43,22,12,9,3,14,-18,"No",2024,TRUE,"West","DAL"
"2225",22301084,"2024-03-31","regular",1610612741,"CHI","MIN","CHI",48,109,42,80,52.5,17,29,58.6,8,12,66.7,8,35,43,30,16,11,3,18,8,"Yes",2024,FALSE,"East","MIN"
"2226",22301084,"2024-03-31","regular",1610612750,"MIN","MIN","CHI",48,101,38,81,46.9,11,37,29.7,14,21,66.7,8,29,37,28,14,12,5,10,-8,"No",2024,TRUE,"West","CHI"
"2227",22301085,"2024-03-31","regular",1610612744,"GSW","SAS","GSW",48,117,45,92,48.9,16,39,41,11,13,84.6,12,29,41,34,16,15,3,14,4,"Yes",2024,FALSE,"West","SAS"
"2228",22301085,"2024-03-31","regular",1610612759,"SAS","SAS","GSW",48,113,40,89,44.9,17,43,39.5,16,18,88.9,16,29,45,31,19,7,5,12,-4,"No",2024,TRUE,"West","GSW"
"2229",22301086,"2024-03-31","regular",1610612758,"SAC","SAC","UTA",48,127,45,84,53.6,20,40,50,17,23,73.9,13,31,44,34,15,8,6,23,21,"Yes",2024,TRUE,"West","UTA"
"2230",22301086,"2024-03-31","regular",1610612762,"UTA","SAC","UTA",48,106,34,83,41,16,41,39,22,28,78.6,11,22,33,22,12,6,4,18,-21,"No",2024,FALSE,"West","SAC"
"2231",22301087,"2024-04-01","regular",1610612738,"BOS","CHA","BOS",48,118,43,89,48.3,19,53,35.8,13,16,81.3,11,40,51,28,11,3,3,15,14,"Yes",2024,FALSE,"East","CHA"
"2232",22301087,"2024-04-01","regular",1610612766,"CHA","CHA","BOS",48,104,41,91,45.1,13,37,35.1,9,11,81.8,8,32,40,28,7,3,2,15,-14,"No",2024,TRUE,"East","BOS"
"2233",22301088,"2024-04-01","regular",1610612765,"DET","DET","MEM",48,108,40,79,50.6,11,28,39.3,17,22,77.3,9,32,41,22,14,7,9,16,-2,"No",2024,TRUE,"East","MEM"
"2234",22301088,"2024-04-01","regular",1610612763,"MEM","DET","MEM",48,110,40,91,44,11,33,33.3,19,23,82.6,15,29,44,28,13,11,9,18,2,"Yes",2024,FALSE,"West","DET"
"2235",22301089,"2024-04-01","regular",1610612751,"BKN","IND","BKN",48,111,41,87,47.1,10,26,38.5,19,28,67.9,12,31,43,20,15,3,4,19,-22,"No",2024,FALSE,"East","IND"
"2236",22301089,"2024-04-01","regular",1610612754,"IND","IND","BKN",48,133,53,103,51.5,13,31,41.9,14,17,82.4,14,33,47,35,10,6,9,21,22,"Yes",2024,TRUE,"East","BKN"
"2237",22301090,"2024-04-01","regular",1610612753,"ORL","ORL","POR",48,104,36,76,47.4,11,32,34.4,21,27,77.8,9,34,43,26,16,4,6,17,1,"Yes",2024,TRUE,"East","POR"
"2238",22301090,"2024-04-01","regular",1610612757,"POR","ORL","POR",48,103,40,90,44.4,11,31,35.5,12,15,80,11,33,44,28,11,9,3,21,-1,"No",2024,FALSE,"West","ORL"
"2239",22301091,"2024-04-01","regular",1610612737,"ATL","CHI","ATL",48,113,41,82,50,19,40,47.5,12,18,66.7,8,37,45,29,15,4,5,21,12,"Yes",2024,FALSE,"East","CHI"
"2240",22301091,"2024-04-01","regular",1610612741,"CHI","CHI","ATL",48,101,37,94,39.4,7,28,25,20,24,83.3,16,35,51,17,8,8,2,17,-12,"No",2024,TRUE,"East","ATL"
"2241",22301092,"2024-04-01","regular",1610612740,"NOP","NOP","PHX",48,111,42,89,47.2,11,27,40.7,16,24,66.7,12,25,37,29,9,10,1,17,-13,"No",2024,TRUE,"West","PHX"
"2242",22301092,"2024-04-01","regular",1610612756,"PHX","NOP","PHX",48,124,43,87,49.4,18,47,38.3,20,25,80,16,33,49,29,14,7,6,21,13,"Yes",2024,FALSE,"West","NOP"
"2243",22300589,"2024-04-02","regular",1610612742,"DAL","GSW","DAL",48,100,39,89,43.8,15,40,37.5,7,11,63.6,8,34,42,27,15,8,7,14,-4,"No",2024,FALSE,"West","GSW"
"2244",22300589,"2024-04-02","regular",1610612744,"GSW","GSW","DAL",48,104,41,90,45.6,15,32,46.9,7,7,100,11,41,52,29,17,9,4,18,4,"Yes",2024,TRUE,"West","DAL"
"2245",22301093,"2024-04-02","regular",1610612760,"OKC","PHI","OKC",48,105,37,87,42.5,13,39,33.3,18,22,81.8,12,31,43,30,15,10,9,18,-4,"No",2024,FALSE,"West","PHI"
"2246",22301093,"2024-04-02","regular",1610612755,"PHI","PHI","OKC",48,109,36,78,46.2,14,30,46.7,23,25,92,9,33,42,27,18,8,4,20,4,"Yes",2024,TRUE,"East","OKC"
"2247",22301094,"2024-04-02","regular",1610612747,"LAL","TOR","LAL",48,128,52,101,51.5,18,41,43.9,6,12,50,13,34,47,38,15,6,8,17,17,"Yes",2024,FALSE,"West","TOR"
"2248",22301094,"2024-04-02","regular",1610612761,"TOR","TOR","LAL",48,111,43,89,48.3,10,32,31.3,15,21,71.4,5,35,40,25,17,11,6,19,-17,"No",2024,TRUE,"East","LAL"
"2249",22301095,"2024-04-02","regular",1610612749,"MIL","WAS","MIL",48,113,45,103,43.7,11,48,22.9,12,18,66.7,18,39,57,31,12,8,6,17,-4,"No",2024,FALSE,"East","WAS"
"2250",22301095,"2024-04-02","regular",1610612764,"WAS","WAS","MIL",48,117,47,93,50.5,9,38,23.7,14,17,82.4,5,39,44,26,11,9,2,20,4,"Yes",2024,TRUE,"East","MIL"
"2251",22301096,"2024-04-02","regular",1610612748,"MIA","MIA","NYK",48,109,36,74,48.6,17,38,44.7,20,21,95.2,7,32,39,24,18,5,4,17,10,"Yes",2024,TRUE,"East","NYK"
"2252",22301096,"2024-04-02","regular",1610612752,"NYK","MIA","NYK",48,99,35,76,46.1,12,34,35.3,17,21,81,7,23,30,25,14,11,2,17,-10,"No",2024,FALSE,"East","MIA"
"2253",22301098,"2024-04-02","regular",1610612745,"HOU","MIN","HOU",48,106,41,92,44.6,14,48,29.2,10,14,71.4,12,25,37,23,15,10,0,23,-7,"No",2024,FALSE,"West","MIN"
"2254",22301098,"2024-04-02","regular",1610612750,"MIN","MIN","HOU",48,113,41,77,53.2,11,26,42.3,20,22,90.9,6,33,39,29,18,12,5,17,7,"Yes",2024,TRUE,"West","HOU"
"2255",22301099,"2024-04-02","regular",1610612743,"DEN","DEN","SAS",48,110,43,98,43.9,11,34,32.4,13,16,81.3,11,41,52,28,8,5,10,15,5,"Yes",2024,TRUE,"West","SAS"
"2256",22301099,"2024-04-02","regular",1610612759,"SAS","DEN","SAS",48,105,42,105,40,13,44,29.5,8,16,50,15,44,59,33,8,4,12,19,-5,"No",2024,FALSE,"West","DEN"
"2257",22301100,"2024-04-02","regular",1610612739,"CLE","UTA","CLE",48,129,46,85,54.1,16,39,41,21,24,87.5,9,32,41,38,15,10,6,14,16,"Yes",2024,FALSE,"East","UTA"
"2258",22301100,"2024-04-02","regular",1610612762,"UTA","UTA","CLE",48,113,41,85,48.2,16,37,43.2,15,18,83.3,7,26,33,26,20,7,3,22,-16,"No",2024,TRUE,"West","CLE"
"2259",22301101,"2024-04-02","regular",1610612746,"LAC","SAC","LAC",48,95,31,76,40.8,11,27,40.7,22,27,81.5,9,29,38,18,16,6,1,21,-14,"No",2024,FALSE,"West","SAC"
"2260",22301101,"2024-04-02","regular",1610612758,"SAC","SAC","LAC",48,109,39,92,42.4,12,42,28.6,19,25,76,20,36,56,29,10,10,6,18,14,"Yes",2024,TRUE,"West","LAC"
"2261",22301102,"2024-04-03","regular",1610612766,"CHA","CHA","POR",48,86,32,78,41,5,31,16.1,17,22,77.3,2,34,36,22,11,10,8,15,-3,"No",2024,TRUE,"East","POR"
"2262",22301102,"2024-04-03","regular",1610612757,"POR","CHA","POR",48,89,37,93,39.8,7,26,26.9,8,12,66.7,14,41,55,19,16,4,2,19,3,"Yes",2024,FALSE,"West","CHA"
"2263",22301103,"2024-04-03","regular",1610612747,"LAL","WAS","LAL",48,125,46,91,50.5,8,28,28.6,25,29,86.2,11,38,49,21,17,10,4,10,5,"Yes",2024,FALSE,"West","WAS"
"2264",22301103,"2024-04-03","regular",1610612764,"WAS","WAS","LAL",48,120,45,91,49.5,18,42,42.9,12,13,92.3,6,33,39,26,18,11,4,22,-5,"No",2024,TRUE,"East","LAL"
"2265",22301104,"2024-04-03","regular",1610612737,"ATL","ATL","DET",48,121,49,90,54.4,13,38,34.2,10,15,66.7,6,42,48,36,16,9,8,13,8,"Yes",2024,TRUE,"East","DET"
"2266",22301104,"2024-04-03","regular",1610612765,"DET","ATL","DET",48,113,43,94,45.7,10,30,33.3,17,21,81,8,29,37,24,10,14,3,13,-8,"No",2024,FALSE,"East","ATL"
"2267",22301105,"2024-04-03","regular",1610612738,"BOS","BOS","OKC",48,135,50,92,54.3,17,40,42.5,18,19,94.7,11,35,46,33,11,7,10,18,35,"Yes",2024,TRUE,"East","OKC"
"2268",22301105,"2024-04-03","regular",1610612760,"OKC","BOS","OKC",48,100,35,81,43.2,5,24,20.8,25,28,89.3,5,26,31,21,14,8,5,11,-35,"No",2024,FALSE,"West","BOS"
"2269",22301106,"2024-04-03","regular",1610612751,"BKN","BKN","IND",48,115,42,87,48.3,12,32,37.5,19,27,70.4,15,35,50,22,13,4,8,16,4,"Yes",2024,TRUE,"East","IND"
"2270",22301106,"2024-04-03","regular",1610612754,"IND","BKN","IND",48,111,46,103,44.7,10,38,26.3,9,11,81.8,19,26,45,27,9,8,9,21,-4,"No",2024,FALSE,"East","BKN"
"2271",22301107,"2024-04-03","regular",1610612763,"MEM","MIL","MEM",48,111,46,91,50.5,7,23,30.4,12,17,70.6,13,41,54,25,9,5,8,12,10,"Yes",2024,FALSE,"West","MIL"
"2272",22301107,"2024-04-03","regular",1610612749,"MIL","MIL","MEM",48,101,38,95,40,18,44,40.9,7,12,58.3,13,31,44,26,11,5,10,14,-10,"No",2024,TRUE,"East","MEM"
"2273",22301108,"2024-04-03","regular",1610612750,"MIN","MIN","TOR",48,133,49,96,51,20,43,46.5,15,22,68.2,9,41,50,37,9,13,9,12,48,"Yes",2024,TRUE,"West","TOR"
"2274",22301108,"2024-04-03","regular",1610612761,"TOR","MIN","TOR",48,85,33,90,36.7,7,30,23.3,12,14,85.7,10,38,48,19,21,4,6,15,-48,"No",2024,FALSE,"East","MIN"
"2275",22301109,"2024-04-03","regular",1610612740,"NOP","NOP","ORL",48,108,36,76,47.4,12,29,41.4,24,28,85.7,7,28,35,21,14,9,1,26,-9,"No",2024,TRUE,"West","ORL"
"2276",22301109,"2024-04-03","regular",1610612753,"ORL","NOP","ORL",48,117,41,80,51.3,13,32,40.6,22,30,73.3,7,32,39,27,13,9,2,20,9,"Yes",2024,FALSE,"East","NOP"
"2277",22301110,"2024-04-03","regular",1610612739,"CLE","PHX","CLE",48,101,39,83,47,7,26,26.9,16,19,84.2,7,30,37,28,15,9,4,14,-21,"No",2024,FALSE,"East","PHX"
"2278",22301110,"2024-04-03","regular",1610612756,"PHX","PHX","CLE",48,122,44,87,50.6,18,33,54.5,16,17,94.1,8,35,43,32,16,11,2,17,21,"Yes",2024,TRUE,"West","CLE"
"2279",22301111,"2024-04-04","regular",1610612748,"MIA","MIA","PHI",48,105,39,94,41.5,13,43,30.2,14,16,87.5,16,35,51,24,17,8,4,10,-4,"No",2024,TRUE,"East","PHI"
"2280",22301111,"2024-04-04","regular",1610612755,"PHI","MIA","PHI",48,109,43,92,46.7,14,40,35,9,11,81.8,8,33,41,28,11,11,7,15,4,"Yes",2024,FALSE,"East","MIA"
"2281",22301112,"2024-04-04","regular",1610612752,"NYK","NYK","SAC",48,120,44,80,55,12,28,42.9,20,29,69,9,30,39,34,13,9,2,20,11,"Yes",2024,TRUE,"East","SAC"
"2282",22301112,"2024-04-04","regular",1610612758,"SAC","NYK","SAC",48,109,42,86,48.8,18,42,42.9,7,12,58.3,9,26,35,26,16,6,3,23,-11,"No",2024,FALSE,"West","NYK"
"2283",22301113,"2024-04-04","regular",1610612744,"GSW","HOU","GSW",48,133,47,80,58.8,17,35,48.6,22,25,88,12,31,43,29,21,6,2,23,23,"Yes",2024,FALSE,"West","HOU"
"2284",22301113,"2024-04-04","regular",1610612745,"HOU","HOU","GSW",48,110,36,86,41.9,12,40,30,26,30,86.7,12,17,29,23,12,11,1,19,-23,"No",2024,TRUE,"West","GSW"
"2285",22301114,"2024-04-04","regular",1610612743,"DEN","LAC","DEN",48,100,36,83,43.4,11,35,31.4,17,25,68,6,45,51,27,14,3,4,19,-2,"No",2024,FALSE,"West","LAC"
"2286",22301114,"2024-04-04","regular",1610612746,"LAC","LAC","DEN",48,102,34,90,37.8,7,33,21.2,27,32,84.4,7,41,48,22,7,10,2,20,2,"Yes",2024,TRUE,"West","DEN"
"2287",22301124,"2024-04-04","regular",1610612737,"ATL","DAL","ATL",48,95,34,85,40,13,38,34.2,14,21,66.7,11,45,56,21,21,7,2,22,-14,"No",2024,FALSE,"East","DAL"
"2288",22301124,"2024-04-04","regular",1610612742,"DAL","DAL","ATL",48,109,38,94,40.4,18,49,36.7,15,17,88.2,11,42,53,20,14,7,7,17,14,"Yes",2024,TRUE,"West","ATL"
"2289",22301097,"2024-04-05","regular",1610612742,"DAL","DAL","GSW",48,108,40,84,47.6,12,34,35.3,16,21,76.2,8,33,41,30,18,9,9,17,2,"Yes",2024,TRUE,"West","GSW"
"2290",22301097,"2024-04-05","regular",1610612744,"GSW","DAL","GSW",48,106,41,93,44.1,12,35,34.3,12,18,66.7,11,33,44,27,15,12,5,19,-2,"No",2024,FALSE,"West","DAL"
"2291",22301115,"2024-04-05","regular",1610612766,"CHA","CHA","ORL",48,124,43,72,59.7,15,30,50,23,23,100,4,32,36,29,20,6,4,22,9,"Yes",2024,TRUE,"East","ORL"
"2292",22301115,"2024-04-05","regular",1610612753,"ORL","CHA","ORL",48,115,42,94,44.7,9,38,23.7,22,26,84.6,15,22,37,24,10,9,3,19,-9,"No",2024,FALSE,"East","CHA"
